DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,testMAE_DC,max_trainMAE_DC,anomaly
2020-06-09 01:45:00,0.0,24.16173293333333,22.23845016666667,0.0,0.0013137583155184984,0.4,False
2020-06-09 02:00:00,0.0,24.05367431034482,22.112273206896553,0.0,0.001311598694883287,0.4,False
2020-06-09 02:15:00,0.0,24.03028076666667,22.13809913333333,0.0,0.001311236759647727,0.4,False
2020-06-09 02:30:00,0.0,23.772527966666665,21.891521300000004,0.0,0.0013087925035506487,0.4,False
2020-06-09 02:45:00,0.0,23.60977810344827,21.575290137931038,0.0,0.0013079014606773853,0.4,False
2020-06-09 03:00:00,0.0,23.662695533333334,21.65640466666667,0.0,0.0013082135701552033,0.4,False
2020-06-09 03:15:00,0.0,23.57151948275862,21.710799551724133,0.0,0.0013078866759315133,0.4,False
2020-06-09 03:30:00,0.0,23.44542663333333,21.57722870000001,0.0,0.0013068877160549164,0.4,False
2020-06-09 03:45:00,0.0,23.38027648275862,21.517179275862066,0.0,0.0013063524384051561,0.4,False
2020-06-09 04:00:00,0.0,23.33068246666667,21.418877233333333,0.0,0.0013058173935860395,0.4,False
2020-06-09 04:15:00,0.0,23.12967668965517,21.083283482758624,0.0,0.0013037484604865313,0.4,False
2020-06-09 04:30:00,0.0,22.961422633333335,20.666072500000006,0.0,0.00130177428945899,0.4,False
2020-06-09 04:45:00,0.0,22.85722710344828,20.404605241379315,0.0,0.0013005745131522417,0.4,False
2020-06-09 05:00:00,0.0,22.753915300000003,20.316495866666667,0.0,0.0012998486636206508,0.4,False
2020-06-09 05:15:00,0.0,22.65289790000001,20.477499233333333,0.0,0.001299770548939705,0.4,False
2020-06-09 05:30:00,0.0,22.737865448275862,20.70989455172414,0.0,0.0013007292291149497,0.4,False
2020-06-09 05:45:00,0.0,22.977233833333337,20.898189266666666,0.0007921235759999998,0.0013024559011682868,0.4,False
2020-06-09 06:00:00,14.346666666666666,23.101342862068964,21.186319172413796,0.011138534544827584,0.009099745038109579,0.4,False
2020-06-09 06:15:00,44.17857142857143,23.31958416666667,21.65850826666667,0.031105246600000008,0.02074146467397494,0.4,False
2020-06-09 06:30:00,80.31333333333333,23.57032373333333,22.24177043333333,0.056993227600000015,0.018982300065659936,0.4,False
2020-06-09 06:45:00,134.53333333333333,24.03708834482759,23.122031448275862,0.0944432277586207,0.016104049072870275,0.4,False
2020-06-09 07:00:00,251.84666666666664,24.688094066666665,26.047689833333337,0.18553303133333326,0.023558878294338614,0.4,False
2020-06-09 07:15:00,399.93999999999994,25.663102758620692,30.34559044827587,0.304980821724138,0.019799035606215654,0.4,False
2020-06-09 07:30:00,504.68571428571437,26.30932723333333,33.32653273333333,0.3934728033333333,0.025454400708024183,0.4,False
2020-06-09 07:45:00,586.7266666666667,26.523043862068967,34.403433931034485,0.4603070396551725,0.035220691486043065,0.4,False
2020-06-09 08:00:00,497.7,26.675620500000004,34.63887826666667,0.38341083766666667,0.023133815307403105,0.4,False
2020-06-09 08:15:00,539.78,26.87966306666667,33.53333140000001,0.4170626293333333,0.03671490770127739,0.4,False
2020-06-09 08:30:00,759.5857142857144,27.64948037931034,37.25340955172413,0.5304539527586206,0.09914852258384999,0.4,False
2020-06-09 08:45:00,788.1466666666665,28.002729266666666,38.87611719999999,0.5585220813333335,0.09786641720618428,0.4,False
2020-06-09 09:00:00,919.1733333333334,28.39250455172413,40.26392420689655,0.65995724,0.1217700399160635,0.4,False
2020-06-09 09:15:00,964.8666666666666,28.73394366666667,42.669370366666655,0.681518345,0.13314345031026498,0.4,False
2020-06-09 09:30:00,837.6866666666667,28.850852172413788,41.72331493103447,0.6963356251724138,0.05147363253188253,0.4,False
2020-06-09 09:45:00,313.3857142857143,29.97841589999999,48.84125553333333,0.7644892783333334,0.33834579414625054,0.4,False
2020-06-09 10:00:00,1159.84,29.874267448275855,46.25639937931035,0.7722951262068966,0.1964413583703114,0.4,False
2020-06-09 10:15:00,1182.5266666666666,30.301633733333336,49.99048963333334,0.8280756470000002,0.17095494621157248,0.4,False
2020-06-09 10:30:00,1222.7400000000002,31.10254106896551,55.13560751724136,0.8762817527586206,0.15541210023312135,0.4,False
2020-06-09 10:45:00,1051.9533333333334,31.264162166666665,52.49366256666666,0.8701082106666665,0.06164415181151406,0.4,False
2020-06-09 11:00:00,922.1857142857143,31.781721379310344,53.44999120689656,0.795815186896552,0.010200922484295716,0.4,False
2020-06-09 11:15:00,994.1733333333334,32.175657133333324,54.89165733333334,0.7947275603333331,0.04633801703922269,0.4,False
2020-06-09 11:30:00,1242.5,33.00239186206896,58.08577868965519,0.941355501724138,0.1318057387322502,0.4,False
2020-06-09 11:45:00,842.2866666666665,32.501644766666665,50.18232919999999,0.5480442070000002,0.10244385423480795,0.4,False
2020-06-09 12:00:00,1196.2733333333333,32.48051859999999,48.01782663333334,0.7137815336666666,0.25059511909898813,0.4,False
2020-06-09 12:15:00,855.6142857142855,32.74632389655172,49.659187034482756,0.6081792393103448,0.0847009869893176,0.4,False
2020-06-09 12:30:00,834.1533333333334,32.671915799999994,46.34862260000001,0.4990866916666665,0.13884930734014367,0.4,False
2020-06-09 12:45:00,1192.4933333333333,33.75495137931035,53.14650437931035,0.8266699910344828,0.17020466726195704,0.4,False
2020-06-09 13:00:00,857.6733333333334,33.71502976666666,55.152543,0.7209952,0.010197337968362086,0.4,False
2020-06-09 13:15:00,902.76,33.20289665517242,46.48675741379311,0.5841201062068966,0.14191777455725307,0.4,False
2020-06-09 13:30:00,1010.3857142857145,33.79395943333333,50.61013273333334,0.6701499496666666,0.15338749639744576,0.4,False
2020-06-09 13:45:00,832.54,33.49189089655173,48.928019724137926,0.5199972951724138,0.11871971901459777,0.4,False
2020-06-09 14:00:00,828.2466666666666,33.63099263333333,47.320751,0.541861241,0.11346474160122089,0.4,False
2020-06-09 14:15:00,889.46,33.932267333333336,46.79574266666666,0.5865618399999998,0.13489366164675876,0.4,False
2020-06-09 14:30:00,712.0266666666665,33.66286575862069,44.45120344827587,0.4710798586206897,0.0900880693692,0.4,False
2020-06-09 14:45:00,698.6428571428572,33.21628106666666,41.62258516666667,0.460747443,0.0990565585799823,0.4,False
2020-06-09 15:00:00,727.9866666666666,33.441762034482764,41.9188822413793,0.4690195227586206,0.11232082070346805,0.4,False
2020-06-09 15:15:00,614.9466666666667,33.6994721,43.42953376666667,0.42327925233333336,0.06292661001551042,0.4,False
2020-06-09 15:30:00,646.9066666666668,33.29003158620689,40.94111372413793,0.4030901289655172,0.10185038012353514,0.4,False
